otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr
736946.917045255,111.484833333333,42.6106666666667,10.55,1.37,,D,82200,0.04,2.5,0.8
736946.922184259,111.466,42.6188333333333,9.84,1.34,,D,82207,0.03,12.7,1.3
736946.946306944,111.464,42.5555,10.68,1.06,,C,82242,0.02,2.2,0.9
736946.947069329,111.46,42.5641666666667,11.96,1.2,,C,82243,0.01,2.1,0.9
736946.948621296,111.577166666667,42.5993333333333,2.83,1.18,,D,82245,0.02,1.2,9.4
736946.953537963,111.477,42.5998333333333,10.36,1.55,,C,82252,0.05,2,0.8
736946.960630208,111.493166666667,42.605,9.65,1.22,,C,82303,0.01,2.5,1.3
736946.964019329,111.442333333333,42.5516666666667,11.28,1.47,,D,82307,0.01,3.3,1.2
736946.973851389,111.476,42.5911666666667,9.06,1.43,,C,82322,0.02,2.5,0.8
736946.974971875,111.483,42.6281666666667,7.98,1.69,,C,82323,0.02,2.3,0.6
736946.985289931,111.535666666667,42.5306666666667,4.42,1.36,,D,82338,0.18,8,14.9
736946.991679861,111.483666666667,42.6096666666667,9.83,1.04,,C,82347,0.01,2.2,0.9
736946.992966204,111.4725,42.658,8.48,1.21,,D,82349,0,2.6,1.1
736946.995945718,111.451,42.6476666666667,6.62,1.01,,B,82353,0.11,1.4,0.8
736947.002517245,111.471833333333,42.6225,7.41,1.29,,C,90003,0.02,2.4,0.9
736947.012950579,111.451166666667,42.5621666666667,5.23,0,,C,90017,0.1,1.9,0.7
736947.022987616,111.4675,42.5418333333333,4.82,0,,C,90032,0.06,2,0.6
736947.027123148,111.499166666667,42.6238333333333,7.47,1.14,,C,90038,0.01,2,0.9
736947.027731134,111.515,42.6008333333333,9.16,0.62,,C,90039,0,2.3,0.9
736947.031323264,111.518,42.5511666666667,2.07,1.44,,D,90044,0.03,1.4,12.7
736947.033655208,111.523833333333,42.6216666666667,4.62,0.75,,D,90048,0.02,7.2,10.4
736947.035765857,111.4835,42.624,6.54,0.73,,C,90051,0.01,2.1,0.7
736947.03815463,111.437833333333,42.5415,7.76,0.41,,C,90054,0.05,1.9,0.8
736947.042278935,111.411166666667,42.5818333333333,6.86,2.14,,C,90100,0.22,1.6,2
736947.045168866,111.4735,42.6045,6.58,1.64,,C,90104,0.07,0.8,0.8
736947.047764005,111.486666666667,42.6105,10.23,1.07,,C,90108,0.1,1.7,0.5
736947.060922917,111.5405,42.5526666666667,7.4,0.84,,D,90127,0.04,7.6,7.6
736947.072373611,111.475166666667,42.6273333333333,6.92,1.08,,C,90143,0.04,2.2,0.8
736947.074880093,111.471333333333,42.5871666666667,9.86,0.75,,C,90147,0.01,1.8,0.8
736947.080440625,111.467666666667,42.6278333333333,8.08,1.58,,C,90155,0.01,2.4,0.8
736947.086564352,111.453,42.5658333333333,5.43,1.7,,C,90204,0.1,2.4,0.7
736947.091732176,111.438666666667,42.5655,10.23,1.73,,C,90211,0.02,1.3,0.9
736947.105046644,111.426,42.5491666666667,8.53,0.95,,D,90231,0.19,3.4,1.5
736947.106195833,111.400666666667,42.5683333333333,10.46,0.92,,C,90232,0.05,2.2,1.8
736947.107635069,111.418166666667,42.54,7.67,1.15,,C,90234,0.2,2.4,1.5
736947.113468287,111.523666666667,42.6243333333333,5.82,0.92,,D,90243,0.01,2.7,1
736947.115341204,111.533166666667,42.5496666666667,4.34,0.1,,D,90245,0.15,7.4,13.6
736947.12330706,111.423333333333,42.6178333333333,0.02,1.32,,C,90257,0.2,1.7,4.2
736947.125033449,111.457,42.56,6.34,1.33,,C,90259,0.03,1.1,0.9
736947.127583218,111.482833333333,42.6303333333333,6.98,1.14,,C,90303,0.03,2.2,0.7
736947.131641319,111.4245,42.5571666666667,9.3,1.25,,B,90309,0.09,0.7,0.7
736947.134514583,111.407833333333,42.5385,7.27,1.04,,C,90313,0.18,1.5,1.8
736947.135246296,111.472,42.6413333333333,10.76,1.06,,C,90314,0.1,1.7,1.1
736947.13635706,111.469,42.6291666666667,3.57,1.43,,B,90316,0.12,0.8,0.6
736947.1384,111.439666666667,42.5866666666667,9.35,1.41,,C,90319,0.02,1,1.1
736947.145969444,111.612833333333,42.628,13.01,1.08,,D,90330,0.18,2.5,2.4
736947.169441088,111.552666666667,42.5066666666667,2,1.45,,D,90403,0.19,2.5,20.3
736947.179894329,111.439833333333,42.5766666666667,4.13,1.36,,C,90418,0.17,1,0.8
736947.181371644,111.438333333333,42.561,4.48,1.46,,C,90420,0.08,0.9,0.9
736947.182564236,111.438833333333,42.5518333333333,9.36,1.45,,C,90422,0.05,0.8,0.6
736947.194245833,111.468333333333,42.6095,9.24,1.3,,C,90439,0.08,0.9,0.6
736947.207065509,111.44,42.5673333333333,10.27,1.26,,C,90457,0.07,1.3,1.2
736947.208035069,111.527833333333,42.655,2.06,1.13,,D,90459,0.03,1.1,12
736947.219830093,111.428833333333,42.5525,9.36,0.8,,B,90516,0.09,0.9,1.3
736947.222736921,111.4375,42.5516666666667,10.41,0.66,,C,90520,0.07,1.3,1.1
736947.247337153,111.463833333333,42.6031666666667,4.43,1.22,,B,90555,0.13,0.8,0.6
736947.256313773,111.416833333333,42.6278333333333,0.05,1.38,,C,90608,0.25,1.2,3.4
736947.267139931,111.474333333333,42.647,6.84,1.25,,C,90624,0.04,2.2,0.5
736947.267757176,111.442166666667,42.5586666666667,10.45,0.9,,C,90625,0.05,1.2,1.2
736947.276337037,111.459166666667,42.5588333333333,5.58,1.2,,C,90637,0.12,1.2,0.7
736947.277835764,111.518666666667,42.5611666666667,7.14,1.22,,C,90639,0.13,1.1,0.9
736947.279438542,111.473333333333,42.5786666666667,6.13,1.04,,C,90642,0.06,1,0.4
736947.280381597,111.478166666667,42.5751666666667,5.7,1.66,,C,90643,0.04,1.7,1
736947.297275926,111.457833333333,42.592,10.29,1.4,,C,90707,0.01,1.9,1
736947.300025116,111.4495,42.5828333333333,10.62,1.35,,C,90711,0.01,1.9,1.1
736947.304958681,111.561833333333,42.5963333333333,4.18,1.27,,D,90719,0.08,3.6,10.4
736947.309375,111.4355,42.5718333333333,10.99,1.14,,C,90725,0.03,1.9,1.3
736947.32163912,111.439,42.5523333333333,10.05,1.56,,B,90742,0.11,0.5,0.6
736947.325284028,111.430333333333,42.5683333333333,10.5,1.44,,C,90748,0.03,1.8,1.4
736947.327697569,111.433666666667,42.5621666666667,9.97,1.18,,C,90751,0.05,1.9,1.4
736947.328178935,111.505833333333,42.5486666666667,7,1.11,,D,90752,0.16,12.3,7.9
736947.330305324,111.676833333333,42.4881666666667,2.45,1.51,,D,90754,0.22,4.7,21.3
736947.336791782,111.429333333333,42.5625,9.22,0,,B,90804,0.15,1,0.7
736947.340240394,111.448833333333,42.6086666666667,4.21,1.17,,C,90809,0.09,2.1,1.2
736947.340904745,111.504,42.5735,2.82,1.07,,D,90810,0.23,8.4,19.4
736947.349365278,111.422166666667,42.5571666666667,9.89,0,,B,90822,0.08,0.7,0.5
736947.352330671,111.4345,42.5643333333333,11.15,0,,B,90827,0.09,0.5,0.6
736947.354426389,111.440333333333,42.5646666666667,9.29,0,,C,90830,0.09,0.8,0.7
736947.355873495,111.421166666667,42.5506666666667,7.35,0,,C,90832,0.24,1.9,1.4
736947.357484028,111.458333333333,42.5598333333333,10.21,1.54,,D,90834,0.03,12.7,1.1
736947.359488542,111.436166666667,42.5493333333333,11.48,1.63,,C,90837,0.03,1.4,1.1
736947.361176505,111.429666666667,42.5458333333333,10.04,1.58,,C,90839,0.09,1.4,0.9
736947.366927778,111.524833333333,42.546,6.11,1.07,,D,90848,0.2,10.7,10.6
736947.370199537,111.462833333333,42.5908333333333,7.05,1.28,,C,90852,0.11,1.7,0.6
736947.377975116,111.570833333333,42.5706666666667,21.54,1.37,,D,90904,0.12,8.6,2.3
736947.380759491,111.438666666667,42.5553333333333,9.79,0.92,,D,90908,0,2.7,3.1
736947.38240081,111.463,42.5988333333333,9.16,0.55,,D,90910,0.01,12.5,1.2
736947.383222338,111.602,42.4991666666667,8.22,0.96,,D,90911,0.12,2.8,4
736947.383874421,111.462333333333,42.5935,9.32,0.67,,D,90912,0.02,12.5,1.2
736947.38554456,111.421,42.5505,7.16,1.18,,C,90914,0.16,2.3,1.8
736947.390180093,111.436666666667,42.557,10.26,1.06,,C,90921,0.07,1.2,1
736947.391193171,111.4345,42.5878333333333,8.93,1.67,,C,90923,0.07,0.6,0.5
736947.393118403,111.425333333333,42.565,1.74,1.2,,D,90925,0.08,2.6,1.3
736947.394658796,111.430333333333,42.5475,9.89,0.97,,C,90928,0.02,1.1,1.4
736947.39600625,111.423333333333,42.5178333333333,7.62,1.83,,C,90929,0.01,2,1.7
736947.399255208,111.4375,42.5638333333333,10.24,0.8,,C,90934,0.09,1.4,0.8
736947.401993403,111.464,42.6018333333333,8.7,1.21,,C,90938,0.06,1.3,0.6
736947.403041204,111.387166666667,42.4831666666667,3.74,1.24,,D,90940,0.18,3.4,15.2
736947.404338079,111.4595,42.5891666666667,9.7,1,,C,90942,0.03,1.7,0.9
736947.405781713,111.461,42.6046666666667,8.57,0.84,,C,90944,0.01,1,1.1
736947.407453125,111.479833333333,42.6073333333333,10.4,0.61,,C,90946,0.03,1.3,0.6
736947.408344444,111.4305,42.5578333333333,3.35,1.17,,D,90947,0.07,1.4,5.5
736947.411339699,111.452666666667,42.5555,11.26,0.71,,C,90952,0,1.9,0.8
736947.412433218,111.474833333333,42.6056666666667,9.45,1.11,,C,90953,0.07,0.8,0.5
736947.416453704,111.442833333333,42.59,9.33,1.29,,C,90959,0.03,1.2,1.1
736947.418922801,111.435166666667,42.5636666666667,10.93,0.99,,C,91003,0.05,1.2,1.1
736947.427406366,111.462,42.5561666666667,10.61,0.87,,C,91015,0.01,1.3,0.8
736947.431260764,111.436666666667,42.5558333333333,9.96,1.15,,C,91020,0.04,1,0.8
736947.436693982,111.438,42.5455,10.27,0.61,,C,91028,0.02,1.2,1.2
736947.440382292,111.452,42.5893333333333,9.87,0.75,,C,91033,0.05,1.1,1.2
736947.442464815,111.432833333333,42.5475,10.2,1.11,,C,91036,0.1,0.9,0.5
736947.448327431,111.4305,42.5721666666667,9.48,0.66,,C,91045,0.03,1.2,1.6
736947.461913542,111.429833333333,42.5485,10.09,1.7,,C,91104,0.1,1.3,0.8
736947.464478125,111.432,42.565,10.32,1.53,,B,91108,0.09,0.9,0.7
736947.466146181,111.4155,42.5533333333333,9.06,1.68,,B,91110,0.1,0.9,0.8
736947.467989583,111.437666666667,42.5565,10,0.97,,C,91113,0.09,1.4,0.7
736947.468775232,111.427333333333,42.5613333333333,10.11,2.22,,B,91114,0.08,0.9,0.7
736947.474331481,111.473333333333,42.6106666666667,10.31,0.94,,C,91122,0.01,1.2,0.9
736947.480319097,111.4455,42.5621666666667,10.61,1.08,,C,91131,0.05,1.1,0.6
736947.485076042,111.4895,42.6026666666667,7.69,0.8,,C,91138,0.05,0.9,1
736947.485652894,111.434833333333,42.5651666666667,10.34,0.71,,C,91139,0.05,1.3,0.9
736947.486650694,111.417333333333,42.5621666666667,8.16,1.3,,C,91140,0.07,1,0.8
736947.492076968,111.426333333333,42.5565,9.83,0,,B,91148,0.12,0.4,0.5
736947.495011458,111.460666666667,42.5538333333333,7.36,0.85,,B,91152,0.22,0.5,0.7
736947.497732292,111.4405,42.57,9.14,0.71,,C,91156,0.06,0.9,0.6
736947.498399653,111.445666666667,42.5546666666667,9.26,1.51,,C,91157,0.01,1,0.9
736947.499639815,111.413833333333,42.5603333333333,5.5,2.02,,B,91159,0.11,0.7,1.6
736947.503125347,111.4495,42.552,9.43,1.08,,C,91204,0.02,1.6,1.3
736947.506469792,111.426166666667,42.5553333333333,10.31,1.17,,C,91209,0.07,1.3,1.4
736947.509126389,111.559833333333,42.7356666666667,4.78,1.99,,D,91212,0.01,3.3,12.1
736947.509386921,111.441333333333,42.5541666666667,7.65,1.4,,C,91212,0.05,1.3,1.4
736947.510317361,111.4815,42.5256666666667,12.26,1.04,,C,91214,0.01,1.8,1.6
736947.518117708,111.403833333333,42.571,1.96,0.98,,C,91225,0.24,1.9,3.2
736947.519465046,111.4545,42.5611666666667,9.62,0,,C,91227,0.05,2.2,0.8
736947.520417477,111.4375,42.5605,11.43,0.97,,C,91229,0.02,1.3,1
736947.521427894,111.444666666667,42.567,10.36,1.44,,C,91230,0.04,1.2,0.9
736947.522315046,111.451166666667,42.5638333333333,10.79,1.02,,C,91231,0,2.1,0.8
736947.524096759,111.441,42.5533333333333,9.48,0.91,,C,91234,0.01,1.1,1.2
736947.527554282,111.395,42.5728333333333,7.39,0.98,,D,91239,0.06,8.5,6.3
736947.52819919,111.4265,42.5675,9.85,0,,C,91240,0.07,1.3,1.6
736947.532621644,111.429166666667,42.5558333333333,10.69,1.8,,C,91245,0.03,1.2,1.1
736947.543822685,111.442,42.5658333333333,9.94,1.8,,C,91302,0.08,0.8,0.5
736947.545977199,111.420833333333,42.5315,2.24,1.37,,D,91305,0.1,1.5,14.7
736947.549936806,111.437,42.5578333333333,9.95,1.03,,C,91311,0.05,1.5,1
736947.552498032,111.4375,42.5685,9.29,1.41,,C,91315,0.09,1.1,0.9
736947.554078356,111.449166666667,42.5881666666667,9.27,1.17,,B,91317,0.03,1,0.9
736947.560471181,111.435333333333,42.5536666666667,9.6,1.43,,C,91326,0.03,1.1,1.1
736947.561775232,111.415833333333,42.5541666666667,8.65,1.99,,C,91328,0.2,1,1
736947.563217014,111.444333333333,42.5855,8.51,1.07,,C,91330,0.04,1.6,2
736947.564573032,111.426666666667,42.6241666666667,1.82,1.07,,D,91332,0.15,10.9,14
736947.570380671,111.485,42.666,4.57,1.19,,D,91341,0.18,2.7,1.4
736947.580441667,111.438166666667,42.5593333333333,10.51,0,,C,91355,0.09,1.2,0.6
736947.581912847,111.436333333333,42.5538333333333,10.18,1.39,,C,91357,0.02,1,0.9
736947.588848727,111.4375,42.5668333333333,10.64,1,,C,91407,0.05,1.2,1
736947.595698264,111.433833333333,42.556,10.58,1,,C,91417,0.07,1.3,1.1
736947.599749769,111.406333333333,42.5548333333333,8.24,1.7,,B,91423,0.16,1,1.5
736947.60468912,111.4255,42.5546666666667,10.26,0.89,,C,91430,0.06,1.1,0.7
736947.605382292,111.446166666667,42.5905,8.92,0.82,,B,91431,0.03,1,1.1
736947.605883796,111.479666666667,42.616,10.32,0.14,,C,91432,0.01,1.2,0.9
736947.606666782,111.471833333333,42.5963333333333,10.52,1.43,,C,91433,0.07,0.8,0.4
736947.623681018,111.425666666667,42.5533333333333,10.71,1.57,,C,91457,0.03,1.5,2.5
736947.625972685,111.504,42.6568333333333,5.52,1,,C,91501,0.04,1.2,0.8
736947.627990972,111.428833333333,42.5585,9.76,1.08,,C,91504,0.09,1.1,0.7
736947.634148148,111.441166666667,42.5583333333333,12.09,1.29,,C,91512,0.01,1.6,0.9
736947.636319213,111.457,42.5475,6.16,1.55,,C,91515,0.04,1.1,1.1
736947.638026389,111.421833333333,42.5575,9.19,1.01,,C,91518,0.11,1.2,0.8
736947.639976736,111.484833333333,42.655,5.21,1.51,,C,91521,0.15,0.6,0.6
736947.647529398,111.436666666667,42.5573333333333,11.5,1.18,,C,91532,0.04,1,0.7
736947.672526273,111.436333333333,42.554,12.18,2.06,,C,91608,0.03,1.2,0.8
736947.681276505,111.433666666667,42.548,10.95,0.85,,C,91620,0.06,1.4,1.1
736947.694084606,111.4495,42.5466666666667,5.95,1.24,,C,91639,0.07,1,0.7
736947.694549306,111.429666666667,42.5655,9.71,0.9,,C,91639,0.09,1,0.8
736947.694897338,111.433666666667,42.5253333333333,2.02,1.12,,D,91639,0.11,1.3,15.4
736947.705895718,111.432333333333,42.5545,8.92,1.29,,B,91656,0.09,0.9,0.4
736947.711559259,111.443833333333,42.579,10.59,0.91,,C,91704,0.06,1.1,0.6
736947.714520486,111.392833333333,42.5785,3.6,1.17,,C,91708,0.01,1.4,3.7
736947.719556597,111.468333333333,42.552,9.41,1.15,,C,91715,0.01,1,0.6
736947.722747338,111.414833333333,42.5655,9.1,1.67,,B,91720,0.14,0.7,0.6
736947.726233102,111.4405,42.5513333333333,11.04,1.06,,C,91725,0.04,1,0.6
736947.728282176,111.437833333333,42.5671666666667,12.09,0.56,,C,91728,0.01,1.3,0.9
736947.733722917,111.434166666667,42.5638333333333,9.87,1.31,,C,91736,0.06,1.1,0.8
736947.734930903,111.437666666667,42.553,11.16,1.21,,C,91738,0.03,1.5,0.9
736947.769977546,111.473833333333,42.5603333333333,6.4,0.93,,D,91828,0.04,2.5,0.9
736947.785724074,111.4245,42.562,9.33,1.95,,C,91851,0.06,1.1,1.7
736947.790085069,111.429166666667,42.6605,9.2,1.46,,B,91857,0.14,0.9,0.6
736947.790794792,111.446666666667,42.6508333333333,10.72,1.43,,B,91858,0.08,0.9,0.6
736947.790990625,111.472833333333,42.6655,11.08,1.14,,D,91858,0.01,12.5,1.2
736947.795003009,111.4565,42.6618333333333,11.54,1.88,,C,91904,0.04,1.6,1.2
736947.811510764,111.454333333333,42.5873333333333,9.67,1.24,,C,91928,0.04,1.3,0.8
736947.820940972,110.878166666667,43.1725,14.25,1.31,,D,91941,0.08,2.6,0.7
736947.826580671,111.4305,42.5708333333333,8.11,1.21,,C,91950,0.13,1.2,1
736947.877094676,111.463,42.5786666666667,5.03,1.07,,C,92102,0.24,1.4,1.2
736947.905353588,111.471166666667,42.6351666666667,12.14,0,,D,92143,0.23,22.6,2.3
736947.90569456,111.404,42.5465,2.03,1.29,,D,92144,0.12,1.6,16
736947.91461875,111.4735,42.572,6.07,1.46,,C,92156,0.02,2.4,0.7
736947.924362384,111.546166666667,42.6688333333333,2.05,1.24,,D,92210,0.02,1.4,12.6
736947.936369213,111.435833333333,42.6466666666667,11.26,0,,B,92228,0.1,0.9,1
736947.938625347,111.443333333333,42.651,9.98,1.24,,B,92231,0.12,1,1.1
736947.959928009,111.454,42.58,11.09,1,,C,92302,0.05,1.1,0.9
736947.971022685,111.445833333333,42.5561666666667,8.18,1.23,,C,92318,0.02,1.1,1
736947.972336921,111.468666666667,42.6421666666667,9.48,0.66,,D,92319,0.01,12.5,1.1
736947.999141435,111.4315,42.5808333333333,10.66,1.57,,B,92358,0.09,0.9,0.5
736948.01590463,111.425166666667,42.5586666666667,4.13,1.85,,B,100022,0.12,0.7,1
736948.022496181,111.441333333333,42.5656666666667,11.71,1.3,,C,100032,0.01,1.6,1.1
736948.04019456,111.436833333333,42.5868333333333,8.95,0.55,,C,100057,0.07,0.9,0.9
736948.04706412,111.422,42.5496666666667,8.1,1.09,,C,100107,0.19,2.1,1.3
736948.04970625,111.461666666667,42.563,5.49,0.97,,C,100111,0.09,1.1,0.7
736948.050339236,111.420166666667,42.5438333333333,10.3,1.53,,C,100112,0.08,1.3,0.7
736948.054530903,110.787666666667,43.2645,10.86,1.19,,D,100118,0.01,4.9,1
736948.062990046,111.457,42.666,9.66,0.76,,C,100130,0.06,1.1,0.9
736948.066873264,111.424166666667,42.544,11.75,0.88,,D,100136,0.13,4.5,1.6
736948.067477083,111.458,42.6616666666667,11,1.14,,C,100136,0.05,1.4,1
736948.068866319,111.490333333333,42.6618333333333,7.42,1.27,,C,100139,0.04,1,0.8
736948.083722222,111.443333333333,42.6565,10.57,0,,B,100200,0.1,0.4,0.6
736948.087683333,111.437,42.565,11.07,1.61,,C,100206,0.07,1.3,0.9
736948.094121528,111.439833333333,42.6586666666667,9.03,1.95,,B,100215,0.11,0.5,0.4
736948.095793403,111.431833333333,42.656,9.07,1.33,,B,100217,0.12,0.7,0.6
736948.102196643,111.475,42.5793333333333,5.47,0.44,,C,100227,0.04,1,0.7
736948.10237963,111.445166666667,42.6423333333333,9.84,1.65,,B,100227,0.06,1.8,0.8
736948.11428912,111.456,42.5576666666667,6.62,1.62,,C,100244,0.04,0.9,0.6
736948.116651736,111.457,42.6013333333333,5.09,1.4,,B,100247,0.12,0.7,0.5
736948.118832176,111.457833333333,42.5641666666667,7.4,0.5,,C,100251,0.03,1,1.1
736948.141654514,111.4355,42.5573333333333,11.23,1.15,,D,100323,0.05,2.8,1.1
736948.148283796,111.481166666667,42.5875,4.71,0.88,,C,100333,0.05,1.1,0.7
736948.152593866,111.441833333333,42.5713333333333,10.72,1.48,,C,100339,0.06,1.1,0.7
736948.184517245,111.452166666667,42.5651666666667,10.19,1.45,,C,100425,0.03,1.2,0.9
736948.186867824,111.458333333333,42.5858333333333,8.55,1.48,,C,100428,0.04,1,0.9
736948.187528241,111.458,42.583,8.69,1.07,,C,100429,0.03,1.6,1.8
736948.18991169,111.4215,42.5443333333333,8.26,1.35,,C,100433,0.17,1.6,1
736948.197856944,111.462333333333,42.6633333333333,10.86,1.35,,C,100444,0.04,1.2,0.6
736948.205883449,111.437,42.5628333333333,10.15,0.84,,C,100456,0.12,1.6,1
736948.22790787,111.446166666667,42.5933333333333,9.43,1.27,,C,100528,0.01,1,1
736948.246753472,111.470666666667,42.5933333333333,6.86,0.84,,C,100555,0.07,0.8,0.8
736948.282371412,111.442333333333,42.5608333333333,10.85,1.38,,C,100646,0.04,1,0.6
736948.297971644,111.429833333333,42.56,10.48,0,,C,100708,0.07,1,0.7
736948.301465046,111.483166666667,42.5978333333333,11.08,0.94,,C,100714,0.03,1.2,0.8
736948.305648843,111.4375,42.5588333333333,11.13,1.11,,D,100719,0.02,2.9,1.1
736948.308354977,111.446666666667,42.6093333333333,7.92,0.5,,D,100723,0.18,2.9,4
736948.318294907,111.439333333333,42.5611666666667,11.02,0.71,,C,100738,0.04,1.2,0.8
736948.325670949,111.430833333333,42.556,10.29,0.84,,C,100748,0.04,1.2,0.9
736948.326818056,111.4375,42.5581666666667,11.04,0.8,,C,100750,0,1.2,1.1
736948.338651505,111.4485,42.5836666666667,10.81,1.33,,C,100807,0.04,1.1,0.9
736948.339284838,111.447333333333,42.5826666666667,11.09,0.99,,C,100808,0.03,1.1,0.9
736948.34884537,111.468333333333,42.6548333333333,10.21,1.27,,C,100822,0.01,1.4,0.9
736948.357521875,111.434666666667,42.5515,10.49,1.32,,C,100834,0.07,1.4,1.2
736948.361479861,111.425,42.5708333333333,9.29,1,,C,100840,0.13,1,0.5
736948.363131713,111.459833333333,42.5533333333333,8.38,0.97,,C,100842,0.03,1,1
736948.366878704,111.4565,42.5975,10.49,2.11,,C,100848,0.09,0.7,0.4
736948.407765625,111.431,42.5668333333333,10.87,0,,B,100946,0.13,0.3,0.6
736948.411285069,111.453833333333,42.6158333333333,5.61,0,,B,100951,0.2,0.5,0.8
736948.412365741,111.4795,42.6085,8.13,0,,C,100953,0.06,1.2,0.9
736948.41308588,111.468,42.6065,10.22,1.7,,C,100954,0.08,0.7,0.5
736948.414927894,111.416666666667,42.5371666666667,7.71,0.65,,C,100957,0.01,1.4,1
736948.417610532,111.795333333333,42.2465,5.02,0.94,,D,101001,0.29,6.3,27.2
736948.420050694,111.454,42.5766666666667,5.09,0,,C,101004,0.09,0.9,0.7
736948.420949421,111.480166666667,42.6126666666667,8.24,0,,C,101006,0.03,1,1.1
736948.422952546,111.430833333333,42.5495,9.06,0,,C,101007,0.05,1.3,2.1
736948.426326968,111.418833333333,42.5973333333333,6.54,1.41,,C,101013,0.01,1.5,1.4
736948.426951505,111.456166666667,42.6031666666667,9.11,0.84,,C,101014,0.06,1,0.8
736948.429836458,111.459333333333,42.6055,7.78,0,,C,101018,0.09,0.9,0.9
736948.431066898,111.439166666667,42.5945,6.99,0.1,,C,101020,0.01,1.7,1.5
736948.433373727,111.446833333333,42.5971666666667,9.11,0.88,,C,101023,0.04,2,1.8
736948.433808681,111.477666666667,42.5493333333333,16.27,1.32,,C,101023,0.15,2.3,0.7
736948.436147454,111.467333333333,42.5986666666667,9,0,,C,101027,0,1,0.9
736948.439820833,111.42,42.583,6.87,0.98,,C,101033,0.13,1,1.8
736948.441172222,111.450333333333,42.5821666666667,8.34,0,,C,101034,0.06,0.9,0.8
736948.442935417,111.420166666667,42.5801666666667,1.3,0.52,,D,101037,0.12,4.1,5.5
736948.444094676,111.4045,42.5865,8.93,1.1,,C,101039,0.09,0.9,0.9
736948.4458,111.4175,42.5946666666667,6.92,0,,B,101041,0.12,0.5,0.8
736948.447117361,111.442,42.5873333333333,10.46,0.96,,C,101043,0.08,1.2,1.1
736948.449222454,111.459,42.6168333333333,6.86,0.55,,C,101046,0.07,1.3,1.8
736948.450262616,111.457666666667,42.5958333333333,5.82,0.92,,C,101048,0.04,1.5,1.9
736948.453584954,111.455333333333,42.6013333333333,6.13,0,,B,101052,0.07,0.4,0.4
736948.458012269,111.508833333333,42.6093333333333,11.58,0.86,,D,101059,0.24,2.6,1.8
736948.459097917,111.434333333333,42.5748333333333,9.89,1.14,,C,101100,0.1,1.2,0.7
736948.460360995,111.476666666667,42.6066666666667,9.93,1.2,,C,101102,0.02,1,0.6
736948.463671412,111.440833333333,42.5853333333333,9.35,0.75,,C,101107,0.08,1,0.9
736948.465511227,111.4245,42.5488333333333,9.93,0,,C,101109,0.08,1.2,0.9
736948.467114699,111.495,42.555,2.02,0,,D,101112,0.04,2.2,13
736948.470072454,111.473666666667,42.5995,6,0,,C,101116,0.07,1.1,0.8
736948.473806134,111.433,42.5515,7.76,0,,C,101121,0.15,0.5,0.9
736948.479396759,111.481,42.614,4.79,1.43,,C,101130,0.13,1.3,0.9
736948.481159722,111.467,42.6161666666667,4.46,0.41,,C,101132,0.13,1.1,0.8
736948.484277199,111.426666666667,42.5603333333333,10.29,0,,C,101137,0.05,0.8,0.5
736948.485579745,111.531166666667,42.6618333333333,3.93,0.75,,D,101139,0.04,7.4,10.6
736948.486656134,111.456833333333,42.6288333333333,6.11,0,,B,101140,0.06,0.9,0.4
736948.489803125,111.480666666667,42.6073333333333,6.25,0.88,,C,101145,0.12,1.1,0.6
736948.490532755,111.441,42.6003333333333,4.47,0,,B,101145,0.13,0.9,0.5
736948.498447454,111.431833333333,42.566,11.07,0,,C,101157,0.05,1.4,0.8
736948.49976412,111.4395,42.5363333333333,8.26,0.78,,C,101159,0.03,1.7,1
736948.500832755,111.490666666667,42.5953333333333,6.07,0,,C,101201,0.03,1,0.7
736948.500975694,111.480666666667,42.628,7.3,1.03,,C,101201,0.02,1.1,0.7
736948.506894213,111.451,42.5586666666667,5.45,0.97,,C,101209,0.07,1.4,0.8
736948.508866435,111.426666666667,42.5631666666667,10.5,0.8,,C,101212,0.08,1.1,0.8
736948.509741204,111.438833333333,42.5748333333333,11.15,0,,C,101213,0.05,1.2,1.2
736948.510314583,111.422333333333,42.5415,9.22,0.91,,C,101214,0.2,1.3,1.6
736948.51224294,111.4495,42.6215,5.48,0,,B,101217,0.13,0.4,0.6
736948.513338542,111.423,42.5876666666667,10.06,0,,B,101217,0.11,0.5,0.7
736948.51715625,111.433666666667,42.5771666666667,5.36,0,,C,101224,0.01,1.9,1.6
736948.51926956,111.447833333333,42.5938333333333,4.79,0,,B,101227,0.15,0.4,0.6
736948.520964236,111.522166666667,42.5833333333333,2.12,1.33,,D,101229,0.09,1.1,13.1
736948.521824653,111.4335,42.596,0.04,0,,B,101231,0.09,0.9,1.7
736948.52709375,111.457166666667,42.5546666666667,7,0,,C,101238,0.09,1,0.7
736948.528297454,111.4595,42.5963333333333,6.45,0.21,,D,101240,0.02,12.5,1.3
736948.531475347,111.425666666667,42.5495,10.65,0,,B,101243,0.09,0.4,0.6
736948.538380787,111.4855,42.5913333333333,5.97,0.38,,C,101255,0.01,0.9,0.8
736948.540713542,111.454,42.5548333333333,6.42,0.8,,D,101258,0.01,12.5,0.9
736948.544164931,111.476333333333,42.6101666666667,6.5,0,,C,101303,0.13,0.7,0.7
736948.548513079,111.4235,42.5423333333333,9.03,0,,B,101309,0.05,0.7,1
